0,1,2,3,4,5,6,7,8
2018/07/04(星期三),4810,40,4310,40.0,3800.0,0.0,2800.0,0.0
2018/07/05(星期四),4810,0,4310,0.0,3800.0,0.0,2800.0,0.0
2018/07/06(星期五),4810,0,4310,0.0,3800.0,0.0,2800.0,0.0
2018/07/07(星期六),4800,0,4300,0.0,3800.0,0.0,2800.0,0.0
2018/07/09(星期一),4810,10,4310,10.0,3800.0,0.0,2800.0,0.0
2018/07/10(星期二),4800,10,4300,10.0,3800.0,0.0,2800.0,0.0
2018/07/12(星期四),4780,20,4280,20.0,3800.0,0.0,2800.0,0.0
2018/07/13(星期五),4780,0,4280,0.0,3800.0,0.0,2800.0,0.0
2018/07/14(星期六),4770,10,4270,10.0,3800.0,0.0,2800.0,0.0
2018/07/16(星期一),4770,0,4270,0.0,3800.0,0.0,2800.0,0.0
2018/07/17(星期二),4770,0,4270,0.0,3800.0,0.0,2800.0,0.0
2018/07/18(星期三),4720,50,4220,50.0,3800.0,0.0,2800.0,0.0
2018/07/19(星期四),4720,0,4220,0.0,3800.0,0.0,2800.0,0.0
2018/07/20(星期五),4710,10,4210,10.0,3800.0,0.0,2800.0,0.0
2018/07/21(星期六),4740,30,4240,30.0,3800.0,0.0,2800.0,0.0
2018/07/23(星期一),4740,0,4240,0.0,3800.0,0.0,2800.0,0.0
2018/07/24(星期二),4720,20,4220,20.0,3800.0,0.0,2800.0,0.0
2018/07/25(星期三),4720,0,4220,0.0,3800.0,0.0,2800.0,0.0
2018/07/26(星期四),4730,10,4230,10.0,3800.0,0.0,2800.0,0.0
2018/07/27(星期五),4710,20,4210,20.0,3800.0,0.0,2800.0,0.0
2018/07/28(星期六),4710,0,4210,0.0,3800.0,0.0,2800.0,0.0
2018/07/30(星期一),4700,10,4200,10.0,3800.0,0.0,2800.0,0.0
2018/07/31(星期二),4700,0,4200,0.0,3800.0,0.0,2800.0,0.0
2018/08/01(星期三),4700,0,4200,0.0,3800.0,0.0,2800.0,0.0
2018/08/02(星期四),4700,0,4200,0.0,3800.0,0.0,2800.0,0.0
2018/08/03(星期五),4670,0,4170,0.0,3800.0,0.0,2800.0,0.0
2018/08/04(星期六),4690,20,4190,20.0,3800.0,0.0,2800.0,0.0
2018/08/06(星期一),4690,0,4190,0.0,3800.0,0.0,2800.0,0.0
2018/08/07(星期二),4660,30,4160,30.0,3800.0,0.0,2800.0,0.0
2018/08/08(星期三),4670,10,4170,10.0,3800.0,0.0,2800.0,0.0
2018/08/09(星期四),4680,10,4180,10.0,3800.0,0.0,2800.0,0.0
2018/08/10(星期五),4680,0,4180,0.0,3800.0,0.0,2800.0,0.0
2018/08/11(星期六),4680,0,4180,0.0,3800.0,0.0,2800.0,0.0
2018/08/13(星期一),4680,0,4180,0.0,3800.0,0.0,2800.0,0.0
2018/08/14(星期二),4640,40,4140,40.0,3700.0,100.0,2700.0,100.0
2018/08/15(星期三),4630,10,4130,10.0,3700.0,0.0,2700.0,0.0
2018/08/16(星期四),4560,70,4060,70.0,3700.0,0.0,2700.0,0.0
2018/08/17(星期五),4570,10,4070,10.0,3700.0,0.0,2700.0,0.0
2018/08/18(星期六),4590,20,4090,20.0,3600.0,100.0,2600.0,100.0
2018/08/20(星期一),4590,0,4090,0.0,3600.0,0.0,2600.0,0.0
2018/08/21(星期二),4610,20,4110,20.0,3600.0,0.0,2600.0,0.0
2018/08/22(星期三),4620,10,4120,10.0,3700.0,100.0,2700.0,100.0
2018/08/23(星期四),4620,0,4120,0.0,3700.0,0.0,2700.0,0.0
2018/08/24(星期五),4600,20,4100,20.0,3600.0,100.0,2600.0,100.0
2018/08/25(星期六),4650,50,4150,50.0,3600.0,0.0,2600.0,0.0
2018/08/27(星期一),4660,10,4160,10.0,3600.0,0.0,2600.0,0.0
2018/08/28(星期二),4670,10,4170,10.0,3600.0,0.0,2600.0,0.0
2018/08/29(星期三),4650,20,4150,20.0,3700.0,100.0,2700.0,100.0
2018/08/30(星期四),4650,0,4150,0.0,3700.0,0.0,2700.0,0.0
2018/08/31(星期五),4650,0,4150,0.0,3700.0,0.0,2700.0,0.0
2018/09/01(星期六),4650,0,4150,0.0,3700.0,0.0,2700.0,0.0
2018/09/03(星期一),4640,10,4140,10.0,3700.0,0.0,2700.0,0.0
2018/09/04(星期二),4650,10,4150,10.0,3700.0,0.0,2700.0,0.0
2018/09/05(星期三),4630,20,4130,20.0,3700.0,0.0,2700.0,0.0
2018/09/06(星期四),4640,10,4140,10.0,3700.0,0.0,2700.0,0.0
2018/09/07(星期五),4660,20,4160,20.0,3700.0,0.0,2700.0,0.0
2018/09/08(星期六),4640,20,4140,20.0,3700.0,0.0,2700.0,0.0
2018/09/10(星期一),4630,10,4130,10.0,3700.0,0.0,2700.0,0.0
2018/09/11(星期二),4630,0,4130,0.0,3700.0,0.0,2700.0,0.0
2018/09/12(星期三),4660,30,4160,30.0,3700.0,0.0,2700.0,0.0
2018/09/13(星期四),4690,30,4190,30.0,3700.0,0.0,2700.0,0.0
2018/09/14(星期五),4660,30,4160,30.0,3700.0,0.0,2700.0,0.0
2018/09/15(星期六),4630,30,4130,30.0,3700.0,0.0,2700.0,0.0
2018/09/17(星期一),4660,30,4160,30.0,3700.0,0.0,2700.0,0.0
2018/09/18(星期二),4650,10,4150,20.0,3700.0,0.0,2700.0,0.0
2018/09/19(星期三),4650,0,4150,0.0,3700.0,0.0,2700.0,0.0
2018/09/20(星期四),4700,50,4200,50.0,3700.0,0.0,2700.0,0.0
2018/09/21(星期五),4670,30,4170,30.0,3700.0,0.0,2700.0,0.0
2018/09/25(星期二),4630,40,4130,40.0,3700.0,0.0,2700.0,0.0
2018/09/26(星期三),4640,10,4140,10.0,3700.0,0.0,2700.0,0.0
2018/09/27(星期四),4620,20,4120,20.0,3700.0,0.0,2700.0,0.0
2018/09/28(星期五),4560,60,4060,60.0,3700.0,0.0,2700.0,0.0
2018/09/29(星期六),4580,20,4080,20.0,3700.0,0.0,2700.0,0.0
2018/10/01(星期一),4580,0,4080,0.0,3700.0,0.0,2700.0,0.0
2018/10/02(星期二),4590,10,4090,10.0,3700.0,0.0,2700.0,0.0
2018/10/03(星期三),4660,70,4160,70.0,3700.0,0.0,2700.0,0.0
2018/10/04(星期四),4640,20,4140,20.0,3700.0,0.0,2700.0,0.0
2018/10/05(星期五),4650,10,4150,10.0,3700.0,0.0,2700.0,0.0
2018/10/06(星期六),4650,0,4150,0.0,3700.0,0.0,2700.0,0.0
2018/10/08(星期一),4650,0,4150,0.0,3700.0,0.0,2700.0,0.0
2018/10/09(星期二),4640,10,4140,10.0,3700.0,0.0,2700.0,0.0
2018/10/11(星期四),4670,30,4170,30.0,3700.0,0.0,2700.0,0.0
2018/10/12(星期五),4720,50,4220,50.0,3700.0,0.0,2700.0,0.0
2018/10/13(星期六),4700,20,4200,20.0,3700.0,0.0,2700.0,0.0
2018/10/15(星期一),4750,50,4250,50.0,3700.0,0.0,2700.0,0.0
2018/10/16(星期二),4760,10,4260,10.0,3700.0,0.0,2700.0,0.0
2018/10/17(星期三),4730,30,4230,30.0,3700.0,0.0,2700.0,0.0
2018/10/18(星期四),4740,10,4240,10.0,3700.0,0.0,2700.0,0.0
2018/10/19(星期五),4760,20,4260,20.0,3700.0,0.0,2700.0,0.0
2018/10/20(星期六),4760,0,4260,0.0,3700.0,0.0,2700.0,0.0
2018/10/22(星期一),4760,0,4260,0.0,3800.0,100.0,2800.0,100.0
2018/10/23(星期二),4750,10,4250,10.0,3800.0,0.0,2800.0,0.0
2018/10/24(星期三),4810,60,4310,60.0,3800.0,0.0,2800.0,0.0
2018/10/25(星期四),4830,20,4330,20.0,3800.0,0.0,2800.0,0.0
2018/10/26(星期五),4780,50,4280,50.0,3800.0,0.0,2800.0,0.0
2018/10/27(星期六),4780,0,4280,0.0,3800.0,0.0,2800.0,0.0
2018/10/29(星期一),4820,40,4320,40.0,3800.0,0.0,2800.0,0.0
2018/10/30(星期二),4820,0,4320,0.0,3800.0,0.0,2800.0,0.0
2018/10/31(星期三),4750,70,4250,70.0,3800.0,0.0,2800.0,0.0
2018/11/01(星期四),4730,20,4230,20.0,3800.0,0.0,2800.0,0.0
2018/11/02(星期五),4790,60,4290,60.0,3800.0,0.0,2800.0,0.0
2018/11/03(星期六),4760,30,4260,30.0,3800.0,0.0,2800.0,0.0
2018/11/05(星期一),4760,0,4260,0.0,3800.0,0.0,2800.0,0.0
2018/11/06(星期二),4780,20,4280,20.0,3800.0,0.0,2800.0,0.0
2018/11/07(星期三),4740,40,4240,40.0,3800.0,0.0,2800.0,0.0
2018/11/08(星期四),4760,20,4260,20.0,3800.0,0.0,2800.0,0.0
2018/11/09(星期五),4720,40,4220,40.0,3800.0,0.0,2800.0,0.0
2018/11/10(星期六),4700,20,4200,20.0,3800.0,0.0,2800.0,0.0
2018/11/12(星期一),4700,0,4200,0.0,3800.0,0.0,2800.0,0.0
2018/11/13(星期二),4720,20,4220,20.0,3800.0,0.0,2800.0,0.0
2018/11/14(星期三),4680,40,4180,40.0,3800.0,0.0,2800.0,0.0
2018/11/15(星期四),4700,20,4200,20.0,3800.0,0.0,2800.0,0.0
2018/11/16(星期五),4720,20,4220,20.0,3800.0,0.0,2800.0,0.0
2018/11/17(星期六),4730,10,4230,10.0,3800.0,0.0,2800.0,0.0
2018/11/19(星期一),4770,40,4270,40.0,3800.0,0.0,2800.0,0.0
2018/11/20(星期二),4770,0,4270,0.0,3800.0,0.0,2800.0,0.0
2018/11/21(星期三),4740,30,4240,30.0,3800.0,0.0,2800.0,0.0
2018/11/22(星期四),4750,10,4250,10.0,3800.0,0.0,2800.0,0.0
2018/11/23(星期五),4750,0,4250,0.0,3800.0,0.0,2800.0,0.0
2018/11/24(星期六),4730,20,4230,20.0,3800.0,0.0,2800.0,0.0
2018/11/26(星期一),4770,40,4270,40.0,3800.0,0.0,2800.0,0.0
2018/11/27(星期二),4730,40,4230,40.0,3800.0,0.0,2800.0,0.0
2018/11/28(星期三),4720,10,4220,10.0,3800.0,0.0,2800.0,0.0
2018/11/29(星期四),4730,10,4230,10.0,3800.0,0.0,2800.0,0.0
2018/11/30(星期五),4730,0,4230,0.0,3800.0,0.0,2800.0,0.0
2018/12/01(星期六),4730,0,4230,0.0,3800.0,0.0,2800.0,0.0
2018/12/03(星期一),4730,0,4230,0.0,3800.0,0.0,2800.0,0.0
2018/12/04(星期二),4750,20,4250,20.0,3800.0,0.0,2800.0,0.0
2018/12/05(星期三),4750,0,4250,0.0,3800.0,0.0,2800.0,0.0
2018/12/06(星期四),4790,40,4290,40.0,3800.0,0.0,2800.0,0.0
2018/12/07(星期五),4760,30,4260,30.0,3800.0,0.0,2800.0,0.0
2018/12/08(星期六),4770,10,4270,10.0,3800.0,0.0,2800.0,0.0
2018/12/10(星期一),4790,20,4290,20.0,3800.0,0.0,2800.0,0.0
2018/12/11(星期二),4780,10,4280,10.0,3800.0,0.0,2800.0,0.0
2018/12/12(星期三),4780,0,4280,0.0,3800.0,0.0,2800.0,0.0
2018/12/13(星期四),4770,10,4270,10.0,3800.0,0.0,2800.0,0.0
2018/12/14(星期五),4770,0,4270,0.0,3800.0,0.0,2800.0,0.0
2018/12/15(星期六),4760,10,4260,10.0,3800.0,0.0,2800.0,0.0
2018/12/17(星期一),4760,0,4260,0.0,3800.0,0.0,2800.0,0.0
2018/12/18(星期二),4780,20,4280,20.0,3800.0,0.0,2800.0,0.0
2018/12/19(星期三),4780,0,4280,0.0,3800.0,0.0,2800.0,0.0
2018/12/20(星期四),4780,0,4280,0.0,3800.0,0.0,2800.0,0.0
2018/12/21(星期五),4810,30,4310,30.0,3800.0,0.0,2800.0,0.0
2018/12/22(星期六),4800,10,4300,10.0,3800.0,0.0,2800.0,0.0
2018/12/24(星期一),4850,50,4350,50.0,3800.0,0.0,2800.0,0.0
2018/12/25(星期二),4840,10,4340,10.0,3800.0,0.0,2800.0,0.0
2018/12/26(星期三),4850,10,4350,10.0,3800.0,0.0,2800.0,0.0
2018/12/27(星期四),4850,10,4350,0.0,3800.0,0.0,2800.0,0.0
2018/12/28(星期五),4860,10,4360,10.0,3800.0,0.0,2800.0,0.0
2019/01/02(星期三),4900,40,4400,40.0,3800.0,0.0,2800.0,0.0
2019/01/03(星期四),4910,10,4410,10.0,3800.0,0.0,2800.0,0.0
2019/01/04(星期五),4940,30,4440,30.0,3800.0,0.0,2800.0,0.0
2019/01/05(星期六),4880,60,4380,60.0,3800.0,0.0,2800.0,0.0
2019/01/07(星期一),4900,20,4400,20.0,3800.0,0.0,2800.0,0.0
2019/01/08(星期二),4900,0,4400,0.0,3800.0,0.0,2800.0,0.0
2019/01/09(星期三),4890,10,4390,10.0,3800.0,0.0,2800.0,0.0
2019/01/10(星期四),4900,10,4400,10.0,3800.0,0.0,2800.0,0.0
2019/01/11(星期五),4880,20,4380,20.0,3800.0,0.0,2800.0,0.0
2019/01/12(星期六),4880,0,4380,0.0,3800.0,0.0,2800.0,0.0
2019/01/14(星期一),4900,20,4400,20.0,3800.0,0.0,2800.0,0.0
2019/01/15(星期二),4900,0,4400,0.0,3800.0,0.0,2800.0,0.0
2019/01/16(星期三),4890,10,4390,10.0,3800.0,0.0,2800.0,0.0
2019/01/17(星期四),4930,40,4430,40.0,3800.0,0.0,2800.0,0.0
2019/01/18(星期五),4900,30,4400,30.0,3800.0,0.0,2800.0,0.0
2019/01/19(星期六),4890,10,4390,10.0,3800.0,0.0,2800.0,0.0
2019/01/21(星期一),4890,0,4390,0.0,3800.0,0.0,2800.0,0.0
2019/01/22(星期二),4900,10,4400,10.0,3800.0,0.0,2800.0,0.0
2019/01/23(星期三),4900,0,4400,0.0,3800.0,0.0,2800.0,0.0
2019/01/24(星期四),4900,0,4400,0.0,3800.0,0.0,2800.0,0.0
2019/01/25(星期五),4900,0,4400,0.0,3800.0,0.0,2800.0,0.0
2019/01/26(星期六),4900,0,4400,0.0,3800.0,0.0,2800.0,0.0
2019/01/28(星期一),4930,30,4430,30.0,3800.0,0.0,2800.0,0.0
2019/01/29(星期二),4940,10,4440,10.0,3800.0,0.0,2800.0,0.0
2019/01/30(星期三),4970,30,4470,30.0,3800.0,0.0,2800.0,0.0
2019/01/31(星期四),4980,10,4480,10.0,3800.0,0.0,2800.0,0.0
2019/02/01(星期五),4980,0,4480,0.0,3800.0,0.0,2800.0,0.0
2019/02/11(星期一),4980,0,4480,0.0,3800.0,0.0,2800.0,0.0
2019/02/12(星期二),4980,0,4480,0.0,3800.0,0.0,2800.0,0.0
2019/02/13(星期三),4980,0,4480,0.0,3800.0,0.0,2800.0,0.0
2019/02/14(星期四),4980,0,4480,0.0,3800.0,0.0,2800.0,0.0
2019/02/15(星期五),4980,0,4480,0.0,3800.0,0.0,2800.0,0.0
2019/02/16(星期六),4990,10,4490,10.0,3800.0,0.0,2800.0,0.0
2019/02/18(星期一),5010,20,4510,20.0,3800.0,0.0,2800.0,0.0
2019/02/19(星期二),5010,0,4510,0.0,3800.0,0.0,2800.0,0.0
2019/02/20(星期三),5070,60,4570,60.0,3800.0,0.0,2800.0,0.0
2019/02/21(星期四),5070,0,4570,0.0,3800.0,0.0,2800.0,0.0
2019/02/22(星期五),5030,40,4530,40.0,3800.0,0.0,2800.0,0.0
2019/02/23(星期六),5030,0,4530,0.0,3800.0,0.0,2800.0,0.0
2019/02/25(星期一),5030,0,4530,0.0,3800.0,0.0,2800.0,0.0
2019/02/26(星期二),5030,0,4530,0.0,3800.0,0.0,2800.0,0.0
2019/02/27(星期三),5030,0,4530,0.0,3800.0,0.0,2800.0,0.0
2019/03/04(星期一),4950,80,4450,80.0,3800.0,0.0,2800.0,0.0
2019/03/05(星期二),4950,0,4450,0.0,3800.0,0.0,2800.0,0.0
2019/03/06(星期三),4950,0,4450,0.0,3900.0,100.0,2900.0,100.0
2019/03/07(星期四),4950,0,4450,0.0,3900.0,0.0,2900.0,0.0
2019/03/08(星期五),4950,0,4450,0.0,3900.0,0.0,2900.0,0.0
2019/03/11(星期一),4970,20,4470,20.0,3900.0,0.0,2900.0,0.0
2019/03/12(星期二),4970,0,4470,0.0,3900.0,0.0,2900.0,0.0
2019/03/13(星期三),5000,30,4500,30.0,3900.0,0.0,2900.0,0.0
2019/03/14(星期四),5000,0,4500,0.0,3900.0,0.0,2900.0,0.0
2019/03/15(星期五),4970,30,4470,30.0,3900.0,0.0,2900.0,0.0
2019/03/16(星期六),4990,20,4490,20.0,3900.0,0.0,2900.0,0.0
2019/03/18(星期一),4980,10,4480,10.0,3900.0,0.0,2900.0,0.0
2019/03/19(星期二),5010,30,4510,30.0,3900.0,0.0,2900.0,0.0
2019/03/20(星期三),4990,20,4490,20.0,3900.0,0.0,2900.0,0.0
2019/03/21(星期四),5020,30,4520,30.0,3900.0,0.0,2900.0,0.0
2019/03/22(星期五),5000,20,4500,20.0,3900.0,0.0,2900.0,0.0
2019/03/23(星期六),5000,0,4500,0.0,3900.0,0.0,2900.0,0.0
2019/03/25(星期一),5010,10,4510,10.0,3900.0,0.0,2900.0,0.0
2019/03/26(星期二),5020,10,4520,10.0,3900.0,0.0,2900.0,0.0
2019/03/27(星期三),5020,0,4520,0.0,3900.0,0.0,2900.0,0.0
2019/03/28(星期四),5000,20,4500,20.0,3900.0,0.0,2900.0,0.0
2019/03/29(星期五),4960,40,4460,40.0,3900.0,0.0,2900.0,0.0
2019/03/30(星期六),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/01(星期一),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/02(星期二),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/03(星期三),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/04(星期四),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/05(星期五),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/06(星期六),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/08(星期一),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/09(星期二),4970,10,4470,10.0,3900.0,0.0,2900.0,0.0
2019/04/10(星期三),4980,10,4480,10.0,3900.0,0.0,2900.0,0.0
2019/04/11(星期四),5000,20,4500,20.0,3900.0,0.0,2900.0,0.0
2019/04/12(星期五),4970,30,4470,30.0,3900.0,0.0,2900.0,0.0
2019/04/13(星期六),4960,10,4460,10.0,3900.0,0.0,2900.0,0.0
2019/04/15(星期一),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/16(星期二),4960,0,4460,0.0,3900.0,0.0,2900.0,0.0
2019/04/17(星期三),4930,30,4430,30.0,4000.0,100.0,3000.0,100.0
2019/04/18(星期四),4920,10,4420,10.0,4000.0,0.0,3000.0,0.0
2019/04/19(星期五),4920,0,4420,0.0,4000.0,0.0,3000.0,0.0
2019/04/20(星期六),4920,0,4420,0.0,4000.0,0.0,3000.0,0.0
2019/04/22(星期一),4930,10,4430,10.0,4000.0,0.0,3000.0,0.0
2019/04/23(星期二),4920,10,4420,10.0,4000.0,0.0,3000.0,0.0
2019/04/24(星期三),4910,10,4410,10.0,4000.0,0.0,3000.0,0.0
2019/04/25(星期四),4930,20,4430,20.0,4000.0,0.0,3000.0,0.0
2019/04/26(星期五),4940,10,4440,10.0,4000.0,0.0,3000.0,0.0
2019/04/27(星期六),4940,0,4440,0.0,4000.0,0.0,3000.0,0.0
2019/04/29(星期一),4950,10,4450,10.0,4000.0,0.0,3000.0,0.0
2019/04/30(星期二),4940,10,4440,10.0,4000.0,0.0,3000.0,0.0
2019/05/01(星期三),4940,0,4440,0.0,4000.0,0.0,3000.0,0.0
2019/05/02(星期四),4930,10,4430,10.0,4000.0,0.0,3000.0,0.0
2019/05/03(星期五),4920,10,4420,10.0,4000.0,0.0,3000.0,0.0
2019/05/04(星期六),4930,10,4430,10.0,4000.0,0.0,3000.0,0.0
2019/05/06(星期一),4940,10,4440,10.0,4000.0,0.0,3000.0,0.0
2019/05/07(星期二),4940,0,4440,0.0,4000.0,0.0,3000.0,0.0
2019/05/08(星期三),4950,10,4450,10.0,4000.0,0.0,3000.0,0.0
2019/05/09(星期四),4940,10,4440,10.0,4000.0,0.0,3000.0,0.0
2019/05/10(星期五),4950,10,4450,10.0,4000.0,0.0,3000.0,0.0
2019/05/11(星期六),4950,0,4450,0.0,4000.0,0.0,3000.0,0.0
2019/05/13(星期一),4950,0,4450,0.0,4000.0,0.0,3000.0,0.0
2019/05/14(星期二),5000,0,4500,0.0,4000.0,0.0,3000.0,0.0
2019/05/15(星期三),4990,10,4490,10.0,4000.0,0.0,3000.0,0.0
2019/05/16(星期四),4990,0,4490,0.0,4000.0,0.0,3000.0,0.0
2019/05/17(星期五),4980,10,4480,10.0,4000.0,0.0,3000.0,0.0
2019/05/18(星期六),4960,20,4460,20.0,4000.0,0.0,3000.0,0.0
2019/05/20(星期一),4970,10,4470,10.0,4000.0,0.0,3000.0,0.0
2019/05/21(星期二),4990,20,4490,20.0,4000.0,0.0,3000.0,0.0
2019/05/22(星期三),4990,0,4490,0.0,4000.0,0.0,3000.0,0.0
2019/05/23(星期四),5000,10,4500,10.0,4000.0,0.0,3000.0,0.0
2019/05/24(星期五),5020,20,4520,20.0,4000.0,0.0,3000.0,0.0
2019/05/25(星期六),5020,0,4520,0.0,4000.0,0.0,3000.0,0.0
2019/05/27(星期一),5020,0,4520,0.0,4000.0,0.0,3000.0,0.0
2019/05/28(星期二),5010,10,4510,10.0,4000.0,0.0,3000.0,0.0
2019/05/29(星期三),5010,0,4510,0.0,4000.0,0.0,3000.0,0.0
2019/05/30(星期四),5010,0,4510,0.0,4000.0,0.0,3000.0,0.0
2019/05/31(星期五),5040,30,4540,30.0,4000.0,0.0,3000.0,0.0
2019/06/01(星期六),5080,40,4580,40.0,4000.0,0.0,3000.0,0.0
2019/06/03(星期一),5070,10,4570,10.0,4000.0,0.0,3000.0,0.0
2019/06/04(星期二),5100,30,4600,30.0,4000.0,0.0,3000.0,0.0
2019/06/05(星期三),5100,0,4600,0.0,3900.0,100.0,2900.0,100.0
2019/06/06(星期四),5100,0,4600,0.0,3900.0,0.0,2900.0,0.0
2019/06/10(星期一),5100,0,4600,0.0,3900.0,0.0,2900.0,0.0
2019/06/11(星期二),5100,0,4600,0.0,3900.0,0.0,2900.0,0.0
2019/06/12(星期三),5100,0,4600,0.0,3900.0,0.0,2900.0,0.0
2019/06/13(星期四),5120,10,4620,20.0,3900.0,0.0,2900.0,0.0
2019/06/14(星期五),5160,40,4660,40.0,3900.0,0.0,2900.0,0.0
2019/06/15(星期六),5140,20,4640,20.0,3900.0,0.0,2900.0,0.0
2019/06/17(星期一),5160,20,4660,20.0,3900.0,0.0,2900.0,0.0
2019/06/18(星期二),5180,20,4680,20.0,3900.0,0.0,2900.0,0.0
2019/06/19(星期三),5180,0,4680,0.0,3900.0,0.0,2900.0,0.0
2019/06/20(星期四),5230,50,4730,50.0,3900.0,0.0,2900.0,0.0
2019/06/21(星期五),5300,70,4800,70.0,3900.0,0.0,2900.0,0.0
2019/06/22(星期六),5250,50,4750,50.0,3800.0,100.0,2800.0,100.0
2019/06/24(星期一),5300,50,4800,50.0,3800.0,0.0,2800.0,0.0
2019/06/25(星期二),5350,50,4850,50.0,3800.0,0.0,2800.0,0.0
2019/06/26(星期三),5320,30,4820,30.0,3800.0,0.0,2800.0,0.0
2019/06/27(星期四),5270,50,4770,50.0,3800.0,0.0,2800.0,0.0
2019/06/28(星期五),5300,30,4800,30.0,3800.0,0.0,2800.0,0.0
2019/06/29(星期六),5240,60,4740,60.0,3800.0,0.0,2800.0,0.0
2019/07/01(星期一),5220,20,4720,20.0,3800.0,0.0,2800.0,0.0
2019/07/02(星期二),5220,0,4720,0.0,3800.0,0.0,2800.0,0.0
2019/07/03(星期三),5320,100,4820,100.0,3800.0,0.0,2800.0,0.0
2019/07/04(星期四),5310,10,4810,10.0,3800.0,0.0,2800.0,0.0
2019/07/05(星期五),5310,0,4810,0.0,3800.0,0.0,2800.0,0.0
2019/07/06(星期六),5270,40,4770,40.0,3800.0,0.0,2800.0,0.0
2019/07/08(星期一),5270,0,4770,0.0,3800.0,0.0,2800.0,0.0
2019/07/09(星期二),5250,20,4750,20.0,3800.0,0.0,2800.0,0.0
2019/07/10(星期三),5250,0,4750,0.0,3800.0,0.0,2800.0,0.0
2019/07/11(星期四),5380,130,4880,130.0,3800.0,0.0,2800.0,0.0
2019/07/12(星期五),5320,60,4820,60.0,3800.0,0.0,2800.0,0.0
2019/07/13(星期六),5330,10,4830,10.0,3800.0,0.0,2800.0,0.0
2019/07/15(星期一),5330,0,4830,0.0,3800.0,0.0,2800.0,0.0
2019/07/16(星期二),5350,20,4850,20.0,3800.0,0.0,2800.0,0.0
2019/07/17(星期三),5370,20,4870,20.0,3800.0,0.0,2800.0,0.0
2019/07/18(星期四),5400,30,4900,30.0,3800.0,0.0,2800.0,0.0
2019/07/19(星期五),5460,60,4960,60.0,3800.0,0.0,2800.0,0.0
2019/07/20(星期六),5400,60,4900,60.0,3800.0,0.0,2800.0,0.0
2019/07/22(星期一),5410,10,4910,10.0,3800.0,0.0,2800.0,0.0
2019/07/23(星期二),5400,10,4900,10.0,3800.0,0.0,2800.0,0.0
2019/07/24(星期三),5410,10,4910,10.0,3800.0,0.0,2800.0,0.0
2019/07/25(星期四),5440,30,4940,30.0,3800.0,0.0,2800.0,0.0
2019/07/26(星期五),5410,30,4910,30.0,3800.0,0.0,2800.0,0.0
2019/07/27(星期六),5410,0,4910,0.0,3800.0,0.0,2800.0,0.0
2019/07/29(星期一),5420,10,4920,10.0,3800.0,0.0,2800.0,0.0
2019/07/30(星期二),5430,10,4930,10.0,3900.0,100.0,2900.0,100.0
2019/07/31(星期三),5450,20,4950,20.0,3900.0,0.0,2900.0,0.0
2019/08/01(星期四),5420,30,4920,30.0,3900.0,0.0,2900.0,0.0
2019/08/02(星期五),5490,70,4990,70.0,3900.0,0.0,2900.0,0.0
2019/08/03(星期六),5490,0,4990,0.0,3900.0,0.0,2900.0,0.0
2019/08/05(星期一),5570,80,5070,80.0,3900.0,0.0,2900.0,0.0
2019/08/06(星期二),5600,30,5100,30.0,3900.0,0.0,2900.0,0.0
2019/08/07(星期三),5640,40,5140,40.0,3900.0,0.0,2900.0,0.0
2019/08/08(星期四),5640,0,5140,0.0,3900.0,0.0,2900.0,0.0
2019/08/09(星期五),5660,20,5160,20.0,3900.0,0.0,2900.0,0.0
2019/08/10(星期六),5650,10,5150,10.0,3900.0,0.0,2900.0,0.0
2019/08/12(星期一),5650,0,5150,0.0,3900.0,0.0,2900.0,0.0
2019/08/13(星期二),5700,50,5200,50.0,3900.0,0.0,2900.0,0.0
2019/08/14(星期三),5670,30,5170,30.0,3900.0,0.0,2900.0,0.0
2019/08/15(星期四),5720,50,5220,50.0,3900.0,0.0,2900.0,0.0
2019/08/16(星期五),5700,20,5200,20.0,3900.0,0.0,2900.0,0.0
2019/08/19(星期一),5730,30,5230,30.0,3900.0,0.0,2900.0,0.0
2019/08/20(星期二),5710,20,5210,20.0,3900.0,0.0,2900.0,0.0
2019/08/21(星期三),5730,20,5230,20.0,3900.0,0.0,2900.0,0.0
2019/08/22(星期四),5720,10,5220,10.0,3900.0,0.0,2900.0,0.0
2019/08/23(星期五),5690,30,5190,30.0,3900.0,0.0,2900.0,0.0
2019/08/24(星期六),5760,70,5260,70.0,3900.0,0.0,2900.0,0.0
2019/08/26(星期一),5810,50,5310,50.0,3900.0,0.0,2900.0,0.0
2019/08/27(星期二),5780,30,5280,30.0,3900.0,0.0,2900.0,0.0
2019/08/28(星期三),5780,0,5280,0.0,3900.0,0.0,2900.0,0.0
2019/08/29(星期四),5800,20,5300,20.0,3900.0,0.0,2900.0,0.0
